image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9
1798,3,3,1.3613482020004592e-10,0.048362,0.011773,0.029741,0.79873,0.027311,0.0061249,0.051798,0.015467,0.44133,0.14884
1799,7,7,1.5505158615745827e-10,0.21963,0.023425,0.041986,0.35402,0.0091872,0.001195,0.0011211,0.79861,0.34872,0.20211
1800,6,6,1.3755636483306785e-10,0.23836,0.0040813,0.15749,0.021466,0.22168,0.017374,0.79848,0.0048781,0.03445,0.48712
1801,9,9,1.4469902582931094e-10,0.45772,0.001147,0.048906,0.035204,0.063223,0.030941,0.0022245,0.020798,0.72435,0.7915
1802,2,2,1.4552413521120053e-10,0.43904,0.089965,0.79878,0.17398,0.008116,0.0012061,0.23314,0.22121,0.37847,0.023366
1803,3,3,1.4287828941218024e-10,0.13521,0.034897,0.057262,0.79868,0.02324,0.019702,0.018567,0.018364,0.32325,0.17056
1804,3,3,1.3190484798148166e-10,0.18623,0.017096,0.042309,0.79867,0.028805,0.0037749,0.0084724,0.012867,0.67656,0.041268
1805,7,7,1.460531576438952e-10,0.24632,0.15941,0.043485,0.32909,0.0067392,0.0061578,0.0010697,0.79865,0.020288,0.38246
1806,7,7,1.4730638555658092e-10,0.36295,0.050312,0.46586,0.25158,0.0029428,0.0011296,0.001413,0.79873,0.046178,0.37944
1807,0,0,1.4408719378533762e-10,0.7987,0.0463,0.19944,0.023035,0.001475,0.043686,0.35785,0.028776,0.35779,0.022468
1808,0,4,1.3912206928502703e-10,0.77159,0.025465,0.31188,0.0056321,0.77869,0.0010694,0.61278,0.019655,0.015209,0.024649
1809,7,7,1.5765746135061346e-10,0.2495,0.40167,0.041025,0.39085,0.019377,0.0011394,0.0010885,0.78865,0.010398,0.52995
1810,5,5,1.4584828916053695e-10,0.11589,0.0010795,0.016892,0.3874,0.0093232,0.79875,0.053235,0.018442,0.78325,0.027797
1811,2,3,1.4922203976819886e-10,0.63819,0.0010926,0.76379,0.78085,0.013063,0.0014599,0.003237,0.049825,0.71992,0.027021
1812,9,9,1.614232632995347e-10,0.77064,0.0014845,0.0042057,0.014731,0.50205,0.094272,0.027801,0.061908,0.09723,0.7979
1813,8,8,1.500743068955715e-10,0.31399,0.0011813,0.023031,0.54593,0.0026352,0.62085,0.0089277,0.0013338,0.79879,0.14453
1814,7,7,1.4230056509920765e-10,0.069766,0.078983,0.33068,0.016835,0.0020711,0.0017159,0.0010679,0.79827,0.79587,0.013172
1815,4,4,1.5123700417512028e-10,0.0055727,0.0080535,0.23689,0.012453,0.79854,0.002936,0.044614,0.025879,0.040853,0.048978
1816,4,4,1.4413391617465338e-10,0.001339,0.0025019,0.1934,0.0044701,0.79876,0.0014258,0.16607,0.05406,0.031431,0.080952
1817,2,2,1.4916278551901456e-10,0.7533,0.21049,0.79876,0.4656,0.0098917,0.0011463,0.30738,0.067969,0.49071,0.043634
1818,6,6,1.532974640046107e-10,0.10642,0.22209,0.047689,0.017906,0.071019,0.34939,0.79877,0.001674,0.40375,0.029423
1819,6,6,1.3529907430347404e-10,0.1976,0.0074483,0.24222,0.0073666,0.2647,0.35531,0.79756,0.0015564,0.74034,0.002938
1820,1,1,1.573344981214024e-10,0.2879,0.79865,0.025635,0.0068309,0.35855,0.0059585,0.33578,0.005154,0.0034846,0.22119
1821,9,9,1.5834461003661254e-10,0.37959,0.010024,0.02509,0.023221,0.24328,0.063542,0.0085987,0.03729,0.29413,0.79751
1822,6,5,1.5456186658961725e-10,0.33328,0.0066769,0.012742,0.20972,0.051078,0.79668,0.78852,0.0040395,0.67288,0.0092668
1823,8,8,1.4810519517340721e-10,0.0072208,0.02297,0.12513,0.048103,0.033508,0.034809,0.1278,0.0011443,0.7973,0.33989
1824,2,2,1.5114975577135182e-10,0.61818,0.075386,0.79878,0.035013,0.0039861,0.0013086,0.26174,0.22065,0.4819,0.036189
1825,9,9,1.4953435689961383e-10,0.32089,0.005948,0.031631,0.037734,0.2223,0.0051498,0.001879,0.018174,0.41501,0.7981
1826,0,0,1.5042757577935062e-10,0.7986,0.041988,0.047576,0.0066699,0.003994,0.0018256,0.62764,0.010223,0.050403,0.046378
1827,8,8,1.5566995850896915e-10,0.027948,0.15641,0.20759,0.37188,0.008846,0.0098002,0.24554,0.0035966,0.79877,0.10813
1828,3,3,1.5702657780999095e-10,0.27236,0.023344,0.0072369,0.79848,0.0013733,0.25862,0.017157,0.74569,0.036742,0.013503
1829,1,1,1.6305346130541948e-10,0.13533,0.79835,0.030035,0.051339,0.0028005,0.0021921,0.35406,0.015516,0.048701,0.30649
1830,1,1,1.6811322824798118e-10,0.0035323,0.79858,0.03166,0.04804,0.034806,0.0016366,0.76878,0.011032,0.32852,0.029033
1831,6,6,1.4700802631975352e-10,0.32131,0.021063,0.044818,0.015468,0.14752,0.57057,0.79875,0.0011097,0.51615,0.044053
1832,3,3,1.4636775765958224e-10,0.4275,0.0034341,0.016437,0.79869,0.024413,0.20101,0.0095674,0.023865,0.41849,0.043861
1833,5,5,1.394745359574507e-10,0.061009,0.0013138,0.0063633,0.72022,0.0091807,0.79859,0.01409,0.085399,0.75668,0.06008
1834,1,1,1.7148208731241822e-10,0.048577,0.7985,0.14163,0.10096,0.1703,0.0010917,0.53982,0.023191,0.021253,0.041777
1835,1,1,1.5725534726061544e-10,0.072541,0.79852,0.019787,0.13788,0.018368,0.0058574,0.59611,0.0011944,0.17282,0.12407
1836,1,1,1.5443562747390597e-10,0.0057644,0.79856,0.023525,0.26974,0.017624,0.0011079,0.51776,0.011625,0.29355,0.045157
1837,3,3,1.471960551747128e-10,0.23145,0.0074296,0.025621,0.79872,0.036177,0.35146,0.055805,0.0051189,0.64924,0.047155
1838,1,1,1.5453955315722918e-10,0.023299,0.78768,0.6695,0.65394,0.19344,0.0012799,0.29727,0.0012749,0.036898,0.22773
1839,2,2,1.450283980241549e-10,0.13936,0.057705,0.79768,0.5483,0.0037028,0.0012612,0.095756,0.0072663,0.50973,0.022403
1840,3,3,1.5332882987613194e-10,0.47264,0.066772,0.20468,0.79871,0.0087359,0.009651,0.04776,0.037688,0.18394,0.0072248
1841,0,0,1.5420729007329935e-10,0.79878,0.1009,0.0091074,0.0056832,0.017461,0.037288,0.7169,0.016026,0.12535,0.19793
1842,2,2,1.5281903056024014e-10,0.038204,0.062052,0.79879,0.1033,0.020429,0.0012416,0.38393,0.027539,0.68817,0.11366
1843,0,0,1.4931727327002091e-10,0.79878,0.0089569,0.43403,0.021941,0.027479,0.0024962,0.038908,0.019776,0.46485,0.26942
1844,1,1,1.6428482677371226e-10,0.013485,0.7984,0.10292,0.48542,0.0059635,0.0013731,0.28175,0.045143,0.36668,0.027321
1845,3,3,1.419198732969732e-10,0.13747,0.018857,0.019776,0.7987,0.0079778,0.0058829,0.010847,0.012052,0.64083,0.041506
1846,5,5,1.3828245124528354e-10,0.027257,0.0012811,0.013302,0.29375,0.015696,0.78914,0.012,0.0021015,0.78225,0.019272
1847,5,5,1.3840533802952128e-10,0.44792,0.0012555,0.0031334,0.0046326,0.0022125,0.78799,0.36153,0.0045789,0.6341,0.028747
1848,7,7,1.4843853830967406e-10,0.05313,0.20629,0.77102,0.017326,0.004865,0.0011166,0.0010931,0.79875,0.42551,0.13967
1849,4,4,1.4057066570238008e-10,0.035337,0.0021053,0.55056,0.27502,0.79879,0.0070545,0.015124,0.0068832,0.060726,0.050202
1850,8,8,1.5097134595509499e-10,0.071763,0.034145,0.035434,0.19124,0.0045636,0.0015604,0.016095,0.012336,0.79854,0.58208
1851,9,9,1.475720850138362e-10,0.48734,0.0048449,0.01871,0.014975,0.36778,0.0056679,0.001502,0.021561,0.47753,0.79852
1852,6,6,1.5509616978008353e-10,0.31188,0.03687,0.0064569,0.02141,0.44185,0.49395,0.79877,0.0012497,0.57447,0.011427
1853,9,9,1.5572565374798262e-10,0.59064,0.0014308,0.097075,0.02895,0.42743,0.018765,0.025991,0.23259,0.03689,0.79466
1854,6,6,1.461939879329707e-10,0.037341,0.082009,0.36858,0.0011206,0.44142,0.13297,0.7987,0.0011874,0.52052,0.0085753
1855,8,8,1.4957320032872638e-10,0.013592,0.018757,0.1161,0.39707,0.0014332,0.016658,0.0051691,0.01039,0.79871,0.34735
1856,3,3,1.331407667418142e-10,0.35171,0.040456,0.78314,0.79852,0.066281,0.0010663,0.0070908,0.0014309,0.32476,0.018992
1857,6,6,1.4793131314930876e-10,0.029695,0.0065249,0.47036,0.0030311,0.72062,0.20993,0.7987,0.0040047,0.40598,0.0082151
1858,6,6,1.4051334522396683e-10,0.050677,0.015607,0.2887,0.0023315,0.40716,0.20193,0.79878,0.0012086,0.72271,0.010411
1859,8,8,1.399195994953757e-10,0.012326,0.051069,0.35705,0.016811,0.013723,0.0075432,0.1351,0.0094587,0.79878,0.26658
1860,5,5,1.502058448449701e-10,0.031186,0.0010663,0.0034698,0.21635,0.0342,0.79876,0.16098,0.072581,0.77751,0.059349
1861,1,1,1.6041027152423828e-10,0.032104,0.79878,0.019152,0.31842,0.033874,0.0017591,0.0022329,0.3439,0.35728,0.096482
1862,4,4,1.6117277564367603e-10,0.01061,0.0029682,0.086185,0.0080316,0.79879,0.0010718,0.00975,0.033362,0.063798,0.34321
1863,2,2,1.4779282997282994e-10,0.24892,0.0013162,0.79806,0.52426,0.017686,0.0011482,0.040772,0.14637,0.67209,0.020796
1864,4,4,1.5544212848374944e-10,0.0042214,0.016714,0.21895,0.012825,0.79863,0.0035797,0.032524,0.026455,0.05327,0.022176
1865,4,4,1.3564854671515538e-10,0.001688,0.021502,0.027069,0.053909,0.79875,0.0012133,0.040436,0.13427,0.0567,0.044453
1866,5,5,1.445437771937512e-10,0.14112,0.0011095,0.0019805,0.25064,0.08273,0.79695,0.051989,0.048103,0.79074,0.20101
1867,1,1,1.6758728330455994e-10,0.022457,0.79839,0.25143,0.047043,0.023413,0.0034834,0.58839,0.006392,0.22109,0.10989
1868,1,1,1.4080004781425168e-10,0.0021215,0.79875,0.027,0.024079,0.53587,0.0010806,0.028668,0.077015,0.074588,0.060282
1869,9,9,1.5385284250456957e-10,0.32839,0.0031222,0.012992,0.29239,0.040021,0.0055433,0.0011809,0.026666,0.19186,0.79601
1870,0,0,1.5282365809935667e-10,0.79879,0.24075,0.038007,0.011842,0.012677,0.012925,0.45296,0.011818,0.15186,0.12196
1871,2,8,1.4744880744451756e-10,0.079195,0.031992,0.76501,0.5415,0.038299,0.001087,0.28123,0.0020506,0.79798,0.027609
1872,4,4,1.568806727892796e-10,0.0073126,0.013124,0.046339,0.013727,0.79872,0.0010823,0.027611,0.11033,0.042307,0.22751
1873,9,9,1.4572779560379725e-10,0.20652,0.029035,0.025153,0.46943,0.049236,0.010601,0.029053,0.02351,0.052083,0.79879
1874,5,5,1.4309019493852433e-10,0.01939,0.0022529,0.001542,0.67963,0.13437,0.79822,0.62943,0.010768,0.60137,0.3997
1875,7,7,1.5542710605959484e-10,0.22678,0.11208,0.03831,0.031058,0.010027,0.0012141,0.0010673,0.79859,0.12742,0.1286
1876,1,1,1.6013675447640834e-10,0.0030295,0.79851,0.13765,0.10366,0.05083,0.001516,0.59461,0.0047649,0.08107,0.29562
1877,8,8,1.5371758911909936e-10,0.064639,0.050178,0.046679,0.67479,0.0015465,0.03185,0.0059944,0.0031044,0.79874,0.2871
1878,8,3,1.49693285796429e-10,0.13624,0.042175,0.045772,0.79866,0.034503,0.003541,0.084181,0.11081,0.69802,0.04282
1879,5,5,1.3934094708095737e-10,0.091196,0.0014317,0.0034384,0.66856,0.010211,0.79869,0.33138,0.0078723,0.69111,0.041269
1880,6,6,1.6183481096707182e-10,0.67542,0.028264,0.21826,0.0010721,0.061676,0.0012012,0.79683,0.0043485,0.357,0.017209
1881,9,9,1.5380284949935292e-10,0.32458,0.012278,0.0092005,0.027441,0.058664,0.0059489,0.0010855,0.018529,0.52774,0.79877
1882,8,8,1.409063354272498e-10,0.042821,0.0024789,0.34501,0.53001,0.0019104,0.26462,0.016441,0.036727,0.79874,0.3574
1883,7,7,1.5642668568387027e-10,0.31442,0.11109,0.027364,0.15504,0.1702,0.029719,0.0020194,0.78485,0.0013434,0.74389
1884,1,1,1.6454254815067948e-10,0.030878,0.79851,0.026238,0.047705,0.031663,0.0015507,0.72267,0.0012627,0.30153,0.14575
1885,1,1,1.3792689404788012e-10,0.13587,0.79875,0.16104,0.010205,0.37743,0.0027281,0.69778,0.0019939,0.16407,0.02291
1886,6,6,1.438770406499797e-10,0.16425,0.34597,0.038151,0.10511,0.011006,0.29922,0.79875,0.016123,0.71396,0.0020018
1887,7,7,1.5904758028309404e-10,0.15432,0.038929,0.02882,0.0059903,0.014518,0.010358,0.0010835,0.79872,0.30075,0.48566
1888,6,6,1.4925040054867055e-10,0.10943,0.045275,0.0097903,0.038287,0.073924,0.48752,0.7987,0.015932,0.65073,0.0024652
1889,3,3,1.4788923648930193e-10,0.38252,0.021838,0.099758,0.79859,0.019774,0.016676,0.015184,0.032856,0.69735,0.015303
1890,2,2,1.4988311286879973e-10,0.65032,0.17278,0.79877,0.15052,0.040836,0.0012235,0.32528,0.035556,0.45049,0.044286
1891,2,2,1.3408856767568758e-10,0.38679,0.044485,0.79871,0.064545,0.03962,0.0012244,0.2016,0.022256,0.27123,0.026462
1892,0,0,1.4516833822165076e-10,0.79876,0.28655,0.043765,0.011382,0.0064213,0.0072266,0.39742,0.0061855,0.058137,0.44291
1893,8,8,1.5113463761270194e-10,0.031627,0.011395,0.6452,0.26622,0.016169,0.0016433,0.15631,0.0071021,0.79874,0.093317
1894,9,8,1.5700132797380778e-10,0.022711,0.015974,0.010384,0.031397,0.008527,0.041554,0.0056651,0.016908,0.78433,0.76783
1895,2,2,1.4165682189510615e-10,0.50329,0.027715,0.79855,0.1379,0.026176,0.0036109,0.076708,0.040186,0.37189,0.014695
1896,5,5,1.4145408856223853e-10,0.02247,0.0010662,0.0094675,0.14169,0.020147,0.79374,0.20875,0.022856,0.77675,0.26677
1897,1,1,1.7011223479143719e-10,0.0026902,0.7985,0.041404,0.030281,0.28271,0.040075,0.2853,0.0084447,0.37675,0.058145
1898,0,0,1.5230948272841112e-10,0.79868,0.17441,0.0073675,0.010979,0.010057,0.042755,0.5082,0.010483,0.052948,0.051676
1899,8,8,1.5583030031236285e-10,0.0087598,0.0062494,0.033705,0.78569,0.024737,0.0088006,0.0032603,0.028645,0.79826,0.13013
1900,1,1,1.5538071979935332e-10,0.040499,0.79303,0.040989,0.030089,0.2598,0.0016896,0.42653,0.001214,0.06383,0.001924
1901,9,4,1.5655525526350403e-10,0.0094266,0.0059478,0.03373,0.0015788,0.7853,0.36995,0.026807,0.028896,0.50892,0.37937
1902,5,5,1.4832293727312518e-10,0.024946,0.0017588,0.0040518,0.42623,0.022644,0.79869,0.30589,0.043139,0.67191,0.35247
1903,7,7,1.4327809504966906e-10,0.0055872,0.070042,0.77081,0.35706,0.040421,0.0014012,0.014314,0.78259,0.44483,0.0084647
1904,9,9,1.5451497191284028e-10,0.23081,0.013862,0.039366,0.0051194,0.55634,0.0094884,0.0030917,0.015684,0.19284,0.79875
1905,6,6,1.5365625829262105e-10,0.41751,0.033323,0.034989,0.015408,0.44015,0.41672,0.79879,0.0017276,0.49153,0.009559
1906,9,9,1.5274574955247324e-10,0.11198,0.026767,0.027968,0.026868,0.08159,0.025583,0.0042843,0.010401,0.44565,0.7987
1907,0,0,1.5879378589925538e-10,0.79879,0.029381,0.33199,0.05929,0.057085,0.0040697,0.064488,0.040333,0.25146,0.068191
1908,6,6,1.459181029443741e-10,0.3417,0.020782,0.18562,0.0011507,0.36625,0.03356,0.79867,0.019796,0.10306,0.0039246
1909,1,1,1.6475034837884972e-10,0.062305,0.76025,0.053901,0.72336,0.031747,0.0011809,0.0033159,0.044192,0.73995,0.057274
1910,5,5,1.4795398261669063e-10,0.035744,0.0010693,0.0060569,0.16012,0.016479,0.79801,0.26434,0.046817,0.75406,0.085344
1911,5,5,1.4767598963668402e-10,0.75472,0.0016032,0.011844,0.16601,0.0079152,0.78777,0.75881,0.017651,0.3855,0.032023
1912,8,8,1.5425279553844503e-10,0.023132,0.060542,0.022925,0.011053,0.024212,0.4581,0.0082486,0.058506,0.79868,0.025116
1913,3,3,1.5239269959112052e-10,0.52021,0.0099744,0.023579,0.79867,0.0038298,0.010502,0.027399,0.06181,0.56213,0.063277
1914,8,8,1.4610914501635242e-10,0.013912,0.023676,0.27756,0.14373,0.012485,0.31686,0.02931,0.017725,0.79863,0.026394
1915,2,2,1.4840744959871454e-10,0.15587,0.088042,0.79875,0.25095,0.013807,0.0013776,0.22408,0.050535,0.49748,0.18015
1916,6,6,1.494138895027943e-10,0.20312,0.02208,0.03034,0.0026909,0.2019,0.10924,0.79872,0.012005,0.78265,0.0022602
1917,5,5,1.396786974758947e-10,0.0309,0.001108,0.011724,0.3221,0.020081,0.79813,0.042531,0.040941,0.79662,0.012459
1918,0,0,1.5862038929872465e-10,0.798,0.046495,0.16558,0.020117,0.019294,0.002292,0.67905,0.036025,0.17642,0.13733
1919,7,7,1.5404330822293612e-10,0.038175,0.056528,0.14802,0.17849,0.0024989,0.0039141,0.0011119,0.79871,0.62238,0.36
1920,4,4,1.494104565048789e-10,0.019253,0.026299,0.095095,0.13677,0.79876,0.001092,0.012634,0.25828,0.0050479,0.22537
1921,6,6,1.4628623773936897e-10,0.043053,0.063826,0.20166,0.0012749,0.33841,0.25096,0.79876,0.0014602,0.71335,0.0043452
1922,1,1,1.5861978652516654e-10,0.037302,0.79845,0.010115,0.060203,0.011135,0.0040181,0.72464,0.0011726,0.1564,0.029022
1923,3,3,1.4647356326828025e-10,0.3547,0.056335,0.035613,0.79866,0.01376,0.0020925,0.04518,0.020906,0.70452,0.030796
1924,4,4,1.5179961839720684e-10,0.0057313,0.0011956,0.35442,0.0052071,0.7986,0.0050554,0.056621,0.00645,0.23907,0.54051
1925,7,7,1.5644994822282145e-10,0.15187,0.025176,0.069671,0.050911,0.015758,0.0011582,0.0010668,0.79861,0.088512,0.20518
1926,3,3,1.373125433733125e-10,0.047814,0.0066095,0.07101,0.79877,0.049235,0.041425,0.042962,0.10028,0.68118,0.045159
1927,2,2,1.4698221845259236e-10,0.31712,0.078046,0.79878,0.043356,0.0043522,0.0012932,0.1783,0.049857,0.73643,0.020691
1928,3,3,1.354004506778897e-10,0.22082,0.021222,0.074759,0.79863,0.013756,0.054394,0.0067552,0.12651,0.6739,0.061462
1929,4,4,1.5495681545342552e-10,0.042493,0.012698,0.04986,0.012626,0.79876,0.0010707,0.051026,0.195,0.021092,0.28501
1930,2,2,1.4484478913124723e-10,0.22644,0.016822,0.79872,0.32959,0.37991,0.0010745,0.030086,0.19169,0.35648,0.023823
1931,5,5,1.5026499151483925e-10,0.05154,0.0011223,0.011089,0.35447,0.048646,0.79874,0.23876,0.056104,0.77053,0.087762
1932,2,2,1.4630958110110344e-10,0.34695,0.028257,0.79875,0.33236,0.02292,0.0011195,0.042189,0.50103,0.44578,0.025849
1933,7,7,1.4557392578685554e-10,0.23709,0.0041977,0.10635,0.51622,0.0143,0.0011865,0.0010664,0.79444,0.4687,0.1832
1934,1,1,1.6065765191828855e-10,0.023434,0.79853,0.017458,0.024887,0.0087666,0.0017216,0.5222,0.020963,0.3994,0.01718
1935,7,7,1.5003595195753645e-10,0.28,0.022091,0.041005,0.057753,0.0052112,0.0068416,0.0011608,0.79867,0.47418,0.40382
1936,2,2,1.4599635640588386e-10,0.72826,0.0098503,0.79879,0.16223,0.025644,0.0010945,0.047799,0.063461,0.50923,0.021416
1937,6,6,1.558934274959753e-10,0.084669,0.017112,0.023527,0.0037308,0.35615,0.44093,0.79878,0.010342,0.75955,0.0059341
1938,4,4,1.509358951865403e-10,0.033801,0.0024533,0.25972,0.010243,0.79877,0.0013461,0.72744,0.026142,0.012396,0.048428
1939,1,1,1.6156773335516687e-10,0.015474,0.79848,0.034881,0.056533,0.022504,0.0090928,0.64497,0.026916,0.42013,0.032173
1940,5,5,1.512563759797053e-10,0.62837,0.0052883,0.0011123,0.14938,0.030426,0.79879,0.3628,0.0061281,0.57856,0.054741
1941,7,7,1.3815638418839165e-10,0.04585,0.0016998,0.69404,0.099702,0.0058082,0.0023735,0.0017499,0.79879,0.22498,0.076989
1942,8,8,1.5296276256693474e-10,0.0018551,0.022772,0.17723,0.0057235,0.22908,0.027539,0.037835,0.0087692,0.79877,0.066939
1943,6,6,1.5088440789881194e-10,0.30883,0.033317,0.019636,0.019675,0.13521,0.38093,0.79848,0.068772,0.78043,0.0031167
1944,0,0,1.355285187902854e-10,0.79859,0.107,0.034971,0.013461,0.0020071,0.0035525,0.58361,0.034718,0.23434,0.10004
1945,1,1,1.6035268661866739e-10,0.027321,0.79859,0.10206,0.16833,0.041383,0.0010724,0.43542,0.0021039,0.34619,0.0063146
1946,8,8,1.5082808554278145e-10,0.014523,0.01144,0.056452,0.045683,0.01056,0.063089,0.016186,0.018176,0.79868,0.016017
1947,2,2,1.403064753469767e-10,0.29842,0.021136,0.79863,0.014141,0.0088721,0.0011365,0.14823,0.046699,0.50644,0.0045157
1948,5,7,1.4882932026586057e-10,0.42528,0.001502,0.0014665,0.54294,0.17521,0.77085,0.0010971,0.77871,0.41874,0.15825
1949,7,7,1.4678411294870614e-10,0.32036,0.020465,0.43535,0.014202,0.0070204,0.0011142,0.0012931,0.79879,0.11825,0.029154
1950,7,7,1.5252323145645487e-10,0.21446,0.015605,0.01737,0.049346,0.013752,0.01065,0.0011069,0.79859,0.13774,0.2581
1951,6,6,1.519075868257455e-10,0.040082,0.019666,0.40391,0.0010783,0.61471,0.27487,0.79871,0.0014104,0.49528,0.0036337
1952,9,9,1.589790555791972e-10,0.1503,0.0044664,0.041425,0.54494,0.30915,0.0060283,0.0010849,0.012679,0.05949,0.7983
1953,3,3,1.4930947157645047e-10,0.19725,0.023464,0.056633,0.79874,0.0066255,0.032674,0.0086924,0.041063,0.71679,0.085881
1954,5,5,1.446644215254772e-10,0.12659,0.0011344,0.0095676,0.23905,0.0023023,0.79853,0.10774,0.029087,0.69257,0.05525
1955,8,8,1.5212552070894545e-10,0.33674,0.013206,0.24637,0.6356,0.0073156,0.0011542,0.040032,0.0010797,0.79617,0.32334
1956,4,4,1.482771867256054e-10,0.048008,0.020161,0.23795,0.0049604,0.79873,0.0011217,0.34076,0.025679,0.015901,0.34688
1957,2,2,1.4328973698470928e-10,0.55677,0.18404,0.79876,0.047349,0.13351,0.0010662,0.23276,0.01958,0.27266,0.017807
1958,4,4,1.5769387234589903e-10,0.0064503,0.017647,0.19735,0.0063703,0.7986,0.0028103,0.036361,0.16785,0.027244,0.12494
1959,0,0,1.6183939711658753e-10,0.79875,0.039432,0.11866,0.014915,0.028948,0.011134,0.60347,0.037351,0.034787,0.21624
1960,8,8,1.4932703246480805e-10,0.023313,0.024597,0.47735,0.083334,0.010208,0.033208,0.020914,0.0043943,0.79871,0.17596
1961,8,8,1.4813642332798885e-10,0.14941,0.022572,0.20529,0.28988,0.0096583,0.01715,0.045248,0.008059,0.79879,0.011728
1962,3,3,1.4197571252653178e-10,0.082014,0.0072012,0.079356,0.79874,0.0067453,0.040003,0.0045817,0.033332,0.75633,0.024064
1963,4,4,1.5765379932271782e-10,0.0069059,0.0089632,0.29344,0.027836,0.7987,0.0012287,0.26993,0.21597,0.01647,0.29504
1964,9,9,1.5511099612123167e-10,0.22865,0.03026,0.018289,0.12235,0.26852,0.020932,0.015507,0.10239,0.022199,0.79878
1965,2,2,1.5837826261088593e-10,0.27537,0.72082,0.79879,0.053801,0.012907,0.0011793,0.041701,0.13663,0.025573,0.029011
1966,7,7,1.4661440445889316e-10,0.28657,0.0052335,0.031607,0.34246,0.0047354,0.0044908,0.001146,0.79876,0.74816,0.39419
1967,5,5,1.4508203410634436e-10,0.074639,0.0013105,0.011485,0.26539,0.005891,0.79865,0.12458,0.017532,0.70858,0.04603
1968,8,8,1.4421296451183503e-10,0.011979,0.14018,0.022364,0.51147,0.0024817,0.036151,0.037678,0.0010758,0.79873,0.39202
1969,6,6,1.5485011125703348e-10,0.4834,0.086637,0.11711,0.0080718,0.055055,0.035437,0.79848,0.0011461,0.39562,0.002482
1970,5,5,1.4480889665909567e-10,0.034742,0.001335,0.009235,0.19179,0.036749,0.79871,0.095914,0.025348,0.77346,0.33998
1971,6,6,1.4376314198326104e-10,0.022135,0.094675,0.27249,0.0010711,0.057156,0.21176,0.79875,0.0021916,0.73303,0.011623
1972,0,0,1.5047187083955165e-10,0.79874,0.16442,0.11369,0.048813,0.0034836,0.0026283,0.29107,0.0048925,0.27466,0.094449
1973,8,8,1.4933265960436127e-10,0.45795,0.0048706,0.36832,0.60435,0.0091668,0.25596,0.017947,0.0029989,0.79878,0.054209
1974,6,6,1.494774157605423e-10,0.050429,0.022381,0.21372,0.008203,0.34905,0.092469,0.79876,0.0028516,0.59776,0.012166
1975,7,7,1.4697974916751906e-10,0.026045,0.086009,0.2508,0.015018,0.06128,0.0010727,0.0011626,0.79855,0.12399,0.05947
1976,3,3,1.4760351048893525e-10,0.22663,0.0098478,0.28523,0.79877,0.041014,0.037942,0.013983,0.026953,0.42871,0.27977
1977,6,6,1.467413146048258e-10,0.23676,0.014743,0.029381,0.0013123,0.32812,0.29757,0.79869,0.0011412,0.37774,0.011088
1978,4,4,1.5316500196838314e-10,0.0043272,0.018637,0.026869,0.007587,0.7987,0.0032946,0.2056,0.39056,0.27819,0.0045791
1979,9,9,1.5291490794271336e-10,0.38276,0.0071808,0.043249,0.050493,0.50359,0.046499,0.054735,0.044114,0.021881,0.79876
1980,4,4,1.5863421701435683e-10,0.010619,0.0096776,0.015627,0.015499,0.79863,0.0010672,0.04286,0.13891,0.029169,0.017517
1981,6,6,1.4759590748751537e-10,0.20022,0.090212,0.16158,0.0013781,0.047325,0.17142,0.79875,0.0020278,0.036498,0.015204
1982,6,8,1.372948312086329e-10,0.045002,0.001218,0.015358,0.024662,0.29441,0.57567,0.78102,0.0047938,0.78495,0.011051
1983,3,3,1.5019275435939948e-10,0.22977,0.018576,0.36756,0.79878,0.01856,0.0010852,0.012303,0.0022515,0.57557,0.028119
1984,2,0,1.437425710674603e-10,0.78548,0.27401,0.77218,0.028641,0.0012202,0.014713,0.10363,0.0027657,0.45485,0.018691
1985,4,4,1.5529414235892782e-10,0.0032971,0.011221,0.014093,0.0040295,0.79877,0.0011299,0.30578,0.12572,0.033895,0.012437
1986,1,1,1.585401153155049e-10,0.022838,0.79843,0.29767,0.054344,0.047659,0.0025875,0.59579,0.0046814,0.066587,0.12876
1987,0,0,1.4495293589095018e-10,0.79879,0.034291,0.035265,0.0081644,0.0068353,0.0024162,0.50039,0.02765,0.10449,0.16351
1988,1,1,1.606423281336107e-10,0.042376,0.79864,0.51496,0.024393,0.076803,0.0010719,0.50253,0.0010836,0.013215,0.058362
1989,4,4,1.5104585704031272e-10,0.025595,0.27322,0.11067,0.027201,0.79876,0.0011045,0.42391,0.012065,0.001475,0.070129
1990,6,6,1.5053885260900587e-10,0.39258,0.042845,0.062012,0.0071936,0.40361,0.39355,0.79879,0.0037848,0.28137,0.0023169
1991,2,2,1.4985534334974762e-10,0.61515,0.031648,0.79879,0.14116,0.0046751,0.0011369,0.07474,0.049387,0.50036,0.021431
1992,9,8,1.4629923473179745e-10,0.072885,0.0075065,0.030799,0.019406,0.0222,0.0081792,0.0018326,0.030731,0.79458,0.78608
1993,1,1,1.4461279181869854e-10,0.25974,0.79752,0.29254,0.010783,0.0080689,0.0010876,0.2787,0.0023596,0.35946,0.018047
1994,1,1,1.6018648595415134e-10,0.012379,0.7985,0.063886,0.020731,0.08349,0.0085288,0.35458,0.0065024,0.24294,0.074753
