image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9
1588,3,3,1.477955008938922e-10,0.40582,0.024622,0.10255,0.7986,0.075111,0.010884,0.02506,0.022795,0.71907,0.045767
1589,0,0,1.510498684574909e-10,0.79779,0.085878,0.47701,0.0037116,0.0011165,0.01098,0.43657,0.0016406,0.30406,0.021814
1590,0,0,1.5921241407898184e-10,0.79879,0.041967,0.10091,0.042845,0.048096,0.0026841,0.17913,0.02384,0.76983,0.020352
1591,3,3,1.511815105701788e-10,0.15505,0.021291,0.10203,0.79877,0.0014405,0.0011342,0.021261,0.010408,0.73419,0.007641
1592,7,7,1.5395955668519034e-10,0.21316,0.32484,0.14957,0.32974,0.0032922,0.001067,0.0010945,0.79867,0.47329,0.023679
1593,6,6,1.5256586042310806e-10,0.36981,0.057071,0.063397,0.0014017,0.28901,0.21418,0.79879,0.011446,0.65492,0.0013814
1594,9,9,1.5884724982263855e-10,0.30999,0.0098921,0.066079,0.22552,0.7332,0.012567,0.0040937,0.02788,0.15942,0.77323
1595,7,7,1.5498746055147052e-10,0.31848,0.18756,0.77823,0.46021,0.0025977,0.0011402,0.0061864,0.79874,0.14084,0.075436
1596,9,9,1.5700342243704237e-10,0.273,0.010166,0.025699,0.032759,0.14731,0.0043899,0.033202,0.033352,0.29597,0.7986
1597,9,9,1.5016213814565349e-10,0.1139,0.033816,0.021958,0.032485,0.01563,0.0023094,0.0010732,0.029081,0.77175,0.79683
1598,5,5,1.4465339672897885e-10,0.16592,0.0015021,0.0083658,0.40513,0.029736,0.7982,0.030942,0.011531,0.79351,0.13174
1599,4,4,1.527439299531068e-10,0.0077785,0.023793,0.22013,0.0078954,0.79876,0.0024357,0.066951,0.021553,0.1488,0.2572
1600,3,3,1.45983829835341e-10,0.21582,0.0015737,0.10881,0.79876,0.04772,0.31265,0.014511,0.0064325,0.4808,0.03188
1601,3,8,1.3538803433238717e-10,0.17361,0.0010925,0.51884,0.79381,0.0011905,0.01163,0.0023923,0.087163,0.79701,0.0025377
1602,6,6,1.5345491696409823e-10,0.01882,0.036683,0.042041,0.0036048,0.16155,0.43093,0.79876,0.026022,0.64732,0.0018153
1603,1,1,1.579626899634443e-10,0.024888,0.79847,0.018042,0.03769,0.0028069,0.001222,0.67581,0.0022826,0.2489,0.08243
1604,2,2,1.5142293037980332e-10,0.50358,0.049292,0.79853,0.088557,0.015089,0.0011971,0.3012,0.020615,0.7275,0.021057
1605,3,3,1.4522092970243992e-10,0.10058,0.018826,0.15869,0.79873,0.040023,0.0017322,0.017759,0.015504,0.64876,0.030633
1606,7,7,1.5348068656366358e-10,0.025093,0.023257,0.054604,0.035689,0.022055,0.0050674,0.0010676,0.79864,0.24634,0.27333
1607,3,3,1.508636252508925e-10,0.031038,0.032551,0.12173,0.79867,0.021439,0.021374,0.013871,0.0020364,0.39409,0.15292
1608,3,3,1.3871564885494414e-10,0.40311,0.0081032,0.025688,0.79863,0.018766,0.034224,0.037586,0.015838,0.59475,0.058035
1609,2,2,1.391908809336012e-10,0.28445,0.0012632,0.78347,0.15079,0.047417,0.0010931,0.39023,0.013498,0.65868,0.0050633
1610,0,0,1.6041567968414177e-10,0.79856,0.27887,0.011382,0.01027,0.020938,0.013641,0.75088,0.035779,0.23995,0.077491
1611,3,3,1.507444791965501e-10,0.75422,0.029966,0.012514,0.79876,0.0037846,0.17378,0.45389,0.0015432,0.56709,0.0053784
1612,3,3,1.3970003915137276e-10,0.25128,0.012257,0.026497,0.79879,0.014301,0.63431,0.0064067,0.042201,0.55559,0.010898
1613,8,8,1.4785376813783762e-10,0.01276,0.12373,0.17405,0.059935,0.0042896,0.017314,0.0071596,0.021411,0.79875,0.59588
1614,4,4,1.5293187970426968e-10,0.2188,0.017438,0.30884,0.045753,0.79878,0.0011237,0.56877,0.0035189,0.0033758,0.50258
1615,3,3,1.5006304799902798e-10,0.1921,0.064196,0.41611,0.79878,0.064458,0.0013322,0.0029233,0.008855,0.26864,0.0086614
1616,6,6,1.4120187809810538e-10,0.35965,0.033042,0.40614,0.0043051,0.46417,0.091005,0.79879,0.0022916,0.51786,0.035655
1617,3,3,1.4304072990980402e-10,0.25304,0.0067999,0.68689,0.79825,0.022127,0.0033415,0.0037762,0.001789,0.64074,0.040564
1618,5,5,1.4475099564173456e-10,0.023005,0.0058316,0.0062327,0.52244,0.058143,0.79875,0.043862,0.0072208,0.73941,0.0055193
1619,0,0,1.5775132506205202e-10,0.79879,0.13756,0.033625,0.053355,0.040622,0.0092228,0.66648,0.015953,0.099538,0.13083
1620,2,8,1.5165308896775167e-10,0.51174,0.016173,0.77751,0.58703,0.016405,0.0011969,0.052736,0.015665,0.78283,0.018206
1621,0,6,1.5418817034476834e-10,0.75893,0.029798,0.035108,0.0046775,0.054534,0.071183,0.79676,0.0020052,0.15144,0.016659
1622,9,9,1.5103937575898144e-10,0.57595,0.014079,0.028295,0.04019,0.33188,0.01367,0.0087565,0.015878,0.1847,0.79879
1623,0,0,1.4787037937120919e-10,0.79878,0.26603,0.10936,0.014076,0.0066705,0.018618,0.26046,0.013649,0.038631,0.15114
1624,7,7,1.5118718934271654e-10,0.06857,0.52432,0.026319,0.00422,0.0021204,0.0010836,0.0010771,0.79847,0.39755,0.65469
1625,4,4,1.5040872642405619e-10,0.0051591,0.010944,0.29539,0.02583,0.79857,0.011193,0.28251,0.092682,0.031632,0.053202
1626,6,6,1.4817810874335547e-10,0.045846,0.0027413,0.056617,0.022147,0.35578,0.27293,0.79791,0.001076,0.77073,0.037854
1627,9,9,1.4771216317665886e-10,0.74232,0.0040241,0.50994,0.0080759,0.18694,0.0058097,0.040687,0.011654,0.22816,0.79879
1628,3,3,1.5283974210293855e-10,0.24585,0.0035134,0.043949,0.79867,0.013771,0.12572,0.027734,0.012538,0.48551,0.058183
1629,5,5,1.4064809238340988e-10,0.022243,0.0012536,0.0095561,0.37387,0.039624,0.79844,0.045921,0.003166,0.77159,0.050688
1630,1,1,1.6578169976988538e-10,0.011862,0.79858,0.14197,0.038419,0.0019425,0.001075,0.59755,0.0033264,0.14191,0.0035511
1631,9,9,1.5764449617249848e-10,0.2749,0.019926,0.025134,0.029403,0.056458,0.026441,0.0037482,0.049606,0.56531,0.79705
1632,6,6,1.499352484523071e-10,0.15189,0.035648,0.32006,0.0018327,0.30064,0.13741,0.79878,0.0023155,0.2506,0.0043444
1633,1,1,1.607698731879072e-10,0.011483,0.79863,0.052937,0.0090566,0.017358,0.014979,0.37441,0.0034313,0.73765,0.01999
1634,4,4,1.515244922380883e-10,0.0010818,0.27766,0.028303,0.0016648,0.79219,0.0024637,0.0063175,0.066413,0.58424,0.057019
1635,5,5,1.5201601779384387e-10,0.065498,0.0032965,0.0010825,0.59382,0.031701,0.79877,0.33987,0.0012856,0.51005,0.0041491
1636,4,4,1.402009527557837e-10,0.0062297,0.019962,0.36528,0.019072,0.79874,0.0040342,0.040415,0.30072,0.046531,0.0040432
1637,5,5,1.514955224628811e-10,0.034272,0.0017037,0.0010763,0.74345,0.049805,0.78685,0.43863,0.001374,0.39683,0.071895
1638,0,0,1.6542536618273533e-10,0.79629,0.0257,0.1955,0.011497,0.0059652,0.0011562,0.3385,0.023863,0.2261,0.051518
1639,5,5,1.4751566186143762e-10,0.028545,0.0030787,0.005202,0.56434,0.027226,0.79877,0.14094,0.033372,0.69771,0.077327
1640,9,9,1.5320976681998196e-10,0.40791,0.0010686,0.044281,0.01243,0.38765,0.038026,0.0013906,0.46268,0.31211,0.79802
1641,5,5,1.44096215327802e-10,0.036238,0.001066,0.011356,0.012524,0.03092,0.77243,0.56668,0.03379,0.71491,0.029854
1642,2,2,1.5191992277245974e-10,0.1132,0.09309,0.79869,0.055015,0.023943,0.0011365,0.23485,0.055701,0.48477,0.02399
1643,1,1,1.5893505216634388e-10,0.050143,0.79861,0.37745,0.042703,0.021746,0.0010716,0.43644,0.0011017,0.1627,0.015559
1644,2,2,1.4591524008991884e-10,0.42711,0.050481,0.79878,0.16659,0.02115,0.0012543,0.48204,0.028874,0.58099,0.039475
1645,9,9,1.5630765569650003e-10,0.606,0.0050452,0.043523,0.034582,0.2462,0.021269,0.016829,0.28699,0.032244,0.79816
1646,1,1,1.565782493875775e-10,0.045141,0.79875,0.056396,0.003025,0.77067,0.0045535,0.46119,0.0010881,0.044905,0.28448
1647,9,9,1.514025026457006e-10,0.41454,0.0064416,0.016317,0.021413,0.42694,0.019093,0.0039682,0.0014868,0.39799,0.79858
1648,9,9,1.4251518333236958e-10,0.23614,0.0031824,0.02422,0.034062,0.040665,0.0045481,0.0011167,0.11215,0.60996,0.79841
1649,4,4,1.5280518247089013e-10,0.0044353,0.0046131,0.27801,0.012071,0.79872,0.0089201,0.11332,0.13815,0.24587,0.011498
1650,0,0,1.5811865961890874e-10,0.79836,0.14814,0.20451,0.010801,0.0018147,0.0033928,0.67393,0.012263,0.3389,0.066495
1651,8,8,1.5073358522898091e-10,0.023512,0.028675,0.14737,0.022642,0.037137,0.017961,0.038453,0.0053669,0.79874,0.25556
1652,4,4,1.5420648328238803e-10,0.0037072,0.0026368,0.20224,0.022433,0.7986,0.012174,0.11711,0.019102,0.030826,0.14502
1653,5,5,1.4527191613640893e-10,0.022611,0.0013807,0.0011141,0.27286,0.060139,0.79821,0.13167,0.021309,0.72464,0.35077
1654,2,2,1.5547986411297701e-10,0.10733,0.041525,0.79873,0.4301,0.021343,0.0011511,0.01709,0.37644,0.30482,0.037691
1655,9,9,1.5091146454872255e-10,0.44204,0.0081548,0.020277,0.014509,0.3303,0.016665,0.0042435,0.0084478,0.5088,0.79776
1656,2,2,1.5024864711260143e-10,0.12434,0.039118,0.79873,0.16438,0.021556,0.0012164,0.39322,0.015333,0.59647,0.035648
1657,1,1,1.6184461864005943e-10,0.002012,0.79863,0.23608,0.12194,0.18629,0.0011248,0.66553,0.0028251,0.036059,0.055661
1658,2,2,1.5082030042285868e-10,0.34063,0.57599,0.79871,0.059369,0.015706,0.0012435,0.14455,0.007636,0.038001,0.035985
1659,1,1,1.5855036748961335e-10,0.01532,0.79848,0.0051102,0.065644,0.29252,0.018644,0.39647,0.0054812,0.14078,0.25261
1660,7,7,1.5768157848482287e-10,0.036059,0.17102,0.49001,0.23059,0.0016744,0.0011001,0.0010718,0.79856,0.24626,0.38171
1661,3,3,1.425441774709093e-10,0.28902,0.020347,0.087329,0.79871,0.045526,0.0084672,0.016071,0.0071967,0.62703,0.23686
1662,6,6,1.4673617323574436e-10,0.050442,0.021922,0.095122,0.0045794,0.32878,0.34746,0.79876,0.0013686,0.67649,0.0044425
1663,8,8,1.554308590433446e-10,0.017794,0.018301,0.051343,0.0479,0.020841,0.11134,0.011464,0.044751,0.79868,0.026732
1664,8,8,1.5127916994799037e-10,0.083694,0.043775,0.25865,0.1823,0.015754,0.0096651,0.16754,0.0095677,0.79879,0.32481
1665,4,4,1.5805049680039525e-10,0.019227,0.025745,0.16122,0.0025722,0.79866,0.036933,0.28346,0.059222,0.065878,0.035571
1666,9,9,1.5045614258699846e-10,0.21414,0.028412,0.043502,0.16786,0.2513,0.030852,0.029218,0.0063444,0.14206,0.79878
1667,1,1,1.641158921953733e-10,0.022793,0.79868,0.41072,0.14176,0.17478,0.001257,0.56491,0.0027011,0.038763,0.032543
1668,9,9,1.597743066507822e-10,0.039652,0.022009,0.02392,0.44887,0.0083976,0.0039298,0.0018359,0.23137,0.40672,0.79805
1669,8,8,1.4026330694360036e-10,0.035292,0.0089291,0.041725,0.18909,0.0070869,0.031207,0.016199,0.012714,0.79874,0.22043
1670,5,5,1.4899630424725813e-10,0.27291,0.0011346,0.0026514,0.14035,0.027434,0.79624,0.051327,0.0075568,0.78105,0.15407
1671,7,3,1.4683380175597193e-10,0.0032977,0.0047058,0.048359,0.77376,0.010421,0.053971,0.0011822,0.767,0.60947,0.75717
1672,5,5,1.435041012975304e-10,0.017223,0.001228,0.0046293,0.28402,0.039192,0.79879,0.26208,0.009564,0.70912,0.041575
1673,1,1,1.671314670914276e-10,0.037309,0.79857,0.019019,0.17798,0.033805,0.0012183,0.084077,0.063064,0.098255,0.48232
1674,1,1,1.5200328447354397e-10,0.10342,0.79837,0.043188,0.27477,0.010986,0.0021695,0.57988,0.0021524,0.11162,0.33557
1675,8,8,1.554323488746205e-10,0.050285,0.035553,0.061523,0.17155,0.0019651,0.046558,0.02649,0.0014042,0.79874,0.16343
1676,6,5,1.4921102057369819e-10,0.10069,0.0011846,0.0011092,0.20688,0.20298,0.79523,0.78923,0.0016541,0.77376,0.026179
1677,5,5,1.3884560941622543e-10,0.060533,0.0015732,0.0011024,0.041359,0.031213,0.79853,0.046412,0.0017298,0.76337,0.021541
1678,2,0,1.5998476777241952e-10,0.79854,0.55971,0.42343,0.0010753,0.30812,0.0010806,0.05267,0.10183,0.03679,0.40272
1679,4,4,1.5620202310745567e-10,0.0058152,0.049093,0.045785,0.0029117,0.7987,0.0020022,0.11273,0.083701,0.040158,0.24801
1680,4,4,1.5084483050891507e-10,0.0065792,0.0049799,0.089107,0.24057,0.79879,0.0011212,0.002375,0.0030352,0.28379,0.045089
1681,3,7,1.4333718549570718e-10,0.1771,0.020001,0.46677,0.73675,0.0010808,0.0010878,0.0010929,0.79804,0.74159,0.34948
1682,2,2,1.4405448227329683e-10,0.76958,0.055094,0.79865,0.45269,0.016459,0.0010919,0.28478,0.08462,0.2751,0.15379
1683,3,3,1.4325335598218467e-10,0.23475,0.020756,0.020252,0.79869,0.01222,0.0049072,0.006282,0.0074253,0.53764,0.042089
1684,5,5,1.5303340536429423e-10,0.42042,0.048875,0.0016629,0.56929,0.0014946,0.79875,0.017376,0.001232,0.48204,0.019661
1685,6,6,1.453605975285659e-10,0.035893,0.051365,0.11208,0.010784,0.094462,0.44932,0.79875,0.0069853,0.63892,0.0025125
1686,8,8,1.5576864657341194e-10,0.034473,0.020717,0.070136,0.0841,0.0083815,0.10473,0.74408,0.018605,0.78908,0.0024223
1687,8,8,1.5296173006435867e-10,0.044773,0.36016,0.026976,0.039545,0.034257,0.0020199,0.041276,0.0013003,0.79879,0.6953
1688,6,6,1.5328173724291746e-10,0.045169,0.019809,0.041925,0.010077,0.095462,0.43079,0.79875,0.015423,0.76113,0.0051383
1689,2,2,1.4666391161634978e-10,0.29834,0.023105,0.79877,0.43929,0.015309,0.0011656,0.19115,0.21128,0.45135,0.013415
1690,3,3,1.4852135217528921e-10,0.11514,0.0094537,0.089945,0.79873,0.030989,0.027888,0.012208,0.010142,0.24148,0.23006
1691,1,1,1.5690036569358285e-10,0.021277,0.7987,0.21059,0.016532,0.0010753,0.0011854,0.12898,0.30804,0.71889,0.0048026
1692,0,0,1.6020024196330823e-10,0.79879,0.052483,0.46456,0.0055884,0.0013488,0.0028581,0.13545,0.026585,0.05256,0.043188
1693,5,5,1.469423083238845e-10,0.014999,0.0029801,0.0010661,0.73034,0.031534,0.79874,0.10319,0.029204,0.63513,0.10604
1694,8,8,1.5814364827363731e-10,0.3764,0.15294,0.50349,0.77279,0.0012435,0.0013941,0.02338,0.068825,0.79675,0.094698
1695,9,8,1.4464422692251478e-10,0.063967,0.014706,0.03126,0.029433,0.0053387,0.0034147,0.0015714,0.046098,0.79753,0.78002
1696,2,2,1.4451444018500112e-10,0.71439,0.37802,0.79842,0.10722,0.0015369,0.0012646,0.27503,0.057541,0.049973,0.17817
1697,9,9,1.4640397304272224e-10,0.26653,0.014134,0.011087,0.38562,0.60275,0.0023145,0.0036924,0.0077466,0.1874,0.79819
1698,6,6,1.464026046730726e-10,0.051864,0.025514,0.49613,0.0014592,0.043109,0.22825,0.79876,0.0067168,0.62608,0.0076373
1699,7,7,1.6117017993315993e-10,0.28227,0.018833,0.024624,0.2828,0.021452,0.0036495,0.0010722,0.7986,0.14699,0.37362
1700,0,0,1.5506802721178198e-10,0.79878,0.1917,0.029198,0.0286,0.002561,0.037787,0.42759,0.016984,0.12655,0.041583
1701,4,9,1.6078552146715673e-10,0.042928,0.0095281,0.0049272,0.0028557,0.73981,0.017436,0.0065396,0.05168,0.36021,0.78437
1702,8,8,1.5185103968796142e-10,0.15927,0.018436,0.074172,0.057035,0.0017406,0.76365,0.022199,0.0031957,0.79879,0.013643
1703,7,7,1.4674933663473657e-10,0.46211,0.04847,0.31741,0.50784,0.0010698,0.0010785,0.0010674,0.79721,0.31096,0.39522
1704,1,1,1.6289845921087325e-10,0.0018329,0.79864,0.015979,0.032901,0.024275,0.0050396,0.36322,0.0021037,0.47782,0.1652
1705,7,7,1.503101336116341e-10,0.10903,0.61204,0.079653,0.28516,0.011483,0.0010812,0.0010666,0.79867,0.037247,0.048058
1706,4,4,1.5170151514696632e-10,0.0092052,0.029854,0.15901,0.0027459,0.79867,0.0044181,0.0096035,0.14604,0.11981,0.45598
1707,1,1,1.6352879753254888e-10,0.039836,0.79859,0.053051,0.23111,0.29966,0.0052477,0.045802,0.0018644,0.027829,0.18339
1708,0,0,1.4981561564243359e-10,0.79866,0.13796,0.028064,0.0096248,0.012904,0.021729,0.75031,0.011501,0.2711,0.15195
1709,9,3,1.5071141719184826e-10,0.0010714,0.052841,0.045092,0.77671,0.19167,0.0014533,0.0091124,0.0034631,0.50908,0.62065
1710,7,7,1.558210308714891e-10,0.11159,0.016797,0.0131,0.011664,0.015946,0.010027,0.0010716,0.79871,0.27529,0.37958
1711,2,2,1.4630637793427812e-10,0.44988,0.041285,0.79879,0.036186,0.015772,0.0012658,0.44902,0.010163,0.65023,0.021656
1712,0,0,1.540269067095885e-10,0.79354,0.13048,0.28069,0.0066622,0.0012128,0.0013152,0.050775,0.0046084,0.4361,0.04584
1713,0,0,1.4510336030642042e-10,0.79868,0.29728,0.027228,0.036316,0.017027,0.11247,0.51492,0.021951,0.21873,0.061356
1714,9,9,1.521079913848056e-10,0.55109,0.0058981,0.026529,0.010233,0.29617,0.0072666,0.0016444,0.033878,0.49847,0.79861
1715,1,1,1.6730541069461e-10,0.18544,0.79862,0.32708,0.038897,0.0071425,0.0017088,0.18826,0.0012987,0.058663,0.096226
1716,7,7,1.5199885333193483e-10,0.037526,0.26798,0.301,0.036921,0.0029152,0.0010682,0.0011174,0.79878,0.4261,0.16783
1717,8,8,1.5012003024830243e-10,0.50604,0.01382,0.13575,0.070693,0.03662,0.019857,0.46141,0.0021151,0.79661,0.20037
1718,7,4,1.4709465181910894e-10,0.14086,0.0015274,0.43121,0.62017,0.66359,0.0010868,0.0011654,0.58706,0.24273,0.045482
1719,8,8,1.4510555452553528e-10,0.018877,0.029892,0.056924,0.051632,0.015427,0.011983,0.020471,0.022702,0.79868,0.18905
1720,4,4,1.5148363509613314e-10,0.0041311,0.0070622,0.042617,0.0021834,0.79862,0.010482,0.33733,0.16964,0.22515,0.0047369
1721,7,9,1.6153261230795665e-10,0.045485,0.038402,0.055015,0.090661,0.38712,0.0012099,0.0010758,0.59948,0.7439,0.76831
1722,2,2,1.4062560863534252e-10,0.0067227,0.0085738,0.79872,0.64692,0.0034808,0.0010962,0.22957,0.4964,0.51217,0.018583
1723,0,0,1.5782416883741124e-10,0.79873,0.022245,0.03522,0.008096,0.028339,0.0084119,0.7544,0.020675,0.15709,0.050881
1724,4,4,1.5406737124950298e-10,0.0013106,0.0013058,0.58052,0.021929,0.79878,0.0010713,0.21854,0.29094,0.048573,0.014908
1725,6,6,1.5166922938871276e-10,0.067856,0.0506,0.023038,0.0058522,0.037209,0.31226,0.79861,0.050162,0.7848,0.0042105
1726,0,0,1.4254284856460936e-10,0.79878,0.046458,0.010901,0.0057989,0.021475,0.0099032,0.59031,0.013804,0.12958,0.027483
1727,3,3,1.4692291461774193e-10,0.038091,0.32516,0.027096,0.79873,0.0010937,0.010083,0.0030038,0.10536,0.74389,0.032534
1728,1,1,1.640613550338511e-10,0.021878,0.79836,0.053037,0.20625,0.0070306,0.010169,0.75657,0.014608,0.12768,0.15343
1729,1,1,1.5345991850484934e-10,0.0031403,0.79879,0.309,0.24342,0.019763,0.0011356,0.37871,0.0014866,0.21464,0.20236
1730,3,3,1.6360711013229623e-10,0.34016,0.077048,0.024429,0.79633,0.0011663,0.33934,0.2555,0.0016529,0.75133,0.015197
1731,3,3,1.418808539865066e-10,0.035789,0.0011706,0.50442,0.79813,0.0095605,0.057352,0.0030467,0.0078296,0.77072,0.045689
1732,9,9,1.5563155666329517e-10,0.53345,0.023851,0.04071,0.061053,0.13005,0.051119,0.0026482,0.0060893,0.30748,0.79877
1733,6,6,1.4312628385560774e-10,0.32188,0.35096,0.077606,0.0018222,0.24398,0.25291,0.79871,0.0012388,0.045102,0.045953
1734,7,7,1.531658953377183e-10,0.75432,0.02825,0.006577,0.0026021,0.040597,0.027501,0.016671,0.79878,0.33401,0.18464
1735,4,4,1.5430172098318883e-10,0.026914,0.050008,0.03583,0.03252,0.79868,0.0015006,0.18157,0.22857,0.02698,0.25433
1736,1,1,1.6168769970161207e-10,0.034139,0.7984,0.21194,0.077739,0.02738,0.0080507,0.58372,0.0012669,0.067448,0.3546
1737,5,8,1.4697021331293876e-10,0.020123,0.034969,0.40282,0.056555,0.0013203,0.3211,0.71877,0.0017779,0.73005,0.0016168
1738,3,3,1.4796143291614433e-10,0.50495,0.032017,0.028294,0.79858,0.024576,0.0080344,0.022491,0.011779,0.50977,0.048781
1739,0,0,1.5628095718110267e-10,0.79878,0.092039,0.090849,0.095178,0.037219,0.004661,0.58031,0.013769,0.25433,0.032851
1740,8,8,1.5547316744424221e-10,0.031894,0.0013278,0.023999,0.034226,0.026394,0.48363,0.39631,0.012023,0.79853,0.0016632
1741,7,7,1.591359139292869e-10,0.36389,0.76707,0.031711,0.5921,0.0012329,0.0013996,0.0015494,0.79195,0.66435,0.030684
1742,3,3,1.4867372174443785e-10,0.70447,0.0212,0.042342,0.7986,0.027394,0.0051984,0.017628,0.015451,0.46409,0.029387
1743,9,9,1.5356932677624283e-10,0.15994,0.032764,0.098069,0.30814,0.028349,0.029408,0.043722,0.08692,0.13283,0.79877
1744,6,6,1.4651459087303516e-10,0.017562,0.19534,0.1974,0.010122,0.12187,0.37239,0.79866,0.0049038,0.75856,0.0069162
1745,9,9,1.5159368852242249e-10,0.53057,0.016992,0.021175,0.026327,0.24864,0.020047,0.0031605,0.018319,0.41966,0.79866
1746,3,3,1.4573692560624985e-10,0.4383,0.074579,0.022351,0.79871,0.01405,0.016251,0.058075,0.12377,0.36428,0.0067358
1747,5,5,1.4350438476686588e-10,0.35283,0.014984,0.0010843,0.39714,0.018464,0.7976,0.10187,0.0039269,0.75256,0.0041727
1748,0,0,1.4220925824535492e-10,0.79751,0.021107,0.03072,0.0044942,0.023212,0.003841,0.69063,0.083799,0.044694,0.040062
1749,2,2,1.4302732863219491e-10,0.54181,0.18656,0.79873,0.070937,0.0014458,0.0012357,0.051031,0.3596,0.46989,0.24125
1750,7,7,1.5591372080240527e-10,0.10563,0.030695,0.36834,0.42868,0.075413,0.0012319,0.0010752,0.79857,0.54607,0.037325
1751,4,4,1.5025985507786686e-10,0.032089,0.027309,0.13285,0.5797,0.79878,0.001067,0.038586,0.029582,0.0020487,0.049247
1752,5,5,1.5283702263499707e-10,0.029362,0.0011115,0.01915,0.54434,0.0084683,0.79869,0.052446,0.10811,0.73517,0.11327
1753,1,1,1.638416531185372e-10,0.0339,0.79862,0.038988,0.34799,0.041372,0.014604,0.10052,0.0082705,0.039011,0.20946
1754,7,2,1.545533645891631e-10,0.051342,0.23868,0.79236,0.69058,0.02687,0.0013167,0.019116,0.46262,0.32638,0.0013054
1755,5,5,1.4780792302782545e-10,0.044747,0.001416,0.069279,0.10879,0.0024081,0.78506,0.18335,0.13502,0.75059,0.057833
1756,8,8,1.423696821617692e-10,0.015931,0.0049327,0.017599,0.3973,0.0016303,0.36635,0.02872,0.0018055,0.79875,0.039547
1757,0,0,1.571890509597368e-10,0.79853,0.046707,0.045308,0.033312,0.0068577,0.0031016,0.60363,0.089315,0.36637,0.18151
1758,8,8,1.4329481503985322e-10,0.26389,0.022778,0.10907,0.15416,0.0039009,0.070365,0.0032761,0.0052783,0.79869,0.054784
1759,8,8,1.345220545351929e-10,0.044294,0.017446,0.027238,0.0041196,0.056515,0.082589,0.61978,0.002282,0.79647,0.017031
1760,1,1,1.6187805604762622e-10,0.016403,0.79858,0.030803,0.16502,0.079787,0.0098252,0.55649,0.0014269,0.4333,0.035864
1761,5,5,1.5183756849327782e-10,0.01778,0.0011573,0.0011103,0.036259,0.087986,0.79423,0.033272,0.0091656,0.7845,0.053113
1762,0,0,1.5536769925752536e-10,0.79833,0.02933,0.12139,0.010244,0.019686,0.0025466,0.59917,0.013041,0.33361,0.5709
1763,3,3,1.4753434110573806e-10,0.20236,0.034429,0.053543,0.79855,0.011571,0.033695,0.017633,0.030701,0.47059,0.043383
1764,0,0,1.557053878445682e-10,0.79819,0.035107,0.036357,0.011802,0.021967,0.0013198,0.76569,0.0074088,0.27533,0.057817
1765,3,3,1.4504797823672918e-10,0.016269,0.0011731,0.017079,0.79878,0.04071,0.20509,0.062822,0.015362,0.74584,0.0026588
1766,1,1,1.5604868760344135e-10,0.035927,0.79875,0.10087,0.031542,0.037506,0.022396,0.75535,0.0018267,0.048956,0.0010749
1767,4,4,1.490065746863427e-10,0.01142,0.007341,0.12763,0.031837,0.79866,0.0012778,0.049077,0.026325,0.021237,0.041505
1768,0,0,1.5661950913420255e-10,0.79877,0.054881,0.024968,0.021463,0.017367,0.017223,0.38684,0.0075008,0.064066,0.12839
1769,3,2,1.408566740503468e-10,0.029373,0.0012134,0.78257,0.76491,0.009368,0.0010672,0.006543,0.092776,0.78091,0.01763
1770,7,7,1.509803446608798e-10,0.042768,0.13103,0.51484,0.33023,0.0029989,0.0010712,0.001101,0.79872,0.43041,0.23104
1771,2,2,1.4563984145038617e-10,0.41549,0.29122,0.79872,0.048754,0.010698,0.0012196,0.24546,0.1565,0.45067,0.07703
1772,7,7,1.502413322021024e-10,0.013947,0.0020665,0.0012748,0.41787,0.76446,0.47604,0.0030479,0.798,0.16134,0.040614
1773,1,1,1.613711078418579e-10,0.13247,0.79875,0.011515,0.010749,0.046973,0.033942,0.79756,0.0012469,0.086785,0.081336
1774,8,8,1.542555517470278e-10,0.026649,0.0015196,0.018039,0.47341,0.0072638,0.63336,0.1168,0.0022323,0.79879,0.2148
1775,0,0,1.56601758615305e-10,0.79876,0.027501,0.029068,0.0014037,0.027019,0.070867,0.10626,0.024879,0.56697,0.26305
1776,7,7,1.540263383083627e-10,0.40327,0.026687,0.55988,0.57978,0.0022725,0.0012259,0.0010768,0.77371,0.037992,0.51885
1777,0,0,1.5502615991243664e-10,0.79878,0.25796,0.020247,0.0062733,0.037175,0.01324,0.53778,0.0077996,0.028336,0.10424
1778,4,4,1.5357520224476045e-10,0.015426,0.019233,0.11603,0.0096366,0.7987,0.0016262,0.58223,0.0059581,0.018332,0.26049
1779,3,3,1.4431995245967432e-10,0.23005,0.021417,0.061446,0.79877,0.015698,0.0017808,0.0065412,0.0032477,0.50432,0.049788
1780,1,1,1.6684189521625205e-10,0.0063341,0.79863,0.034202,0.034316,0.0023002,0.0013665,0.73043,0.0091352,0.31327,0.0056682
1781,9,9,1.5676854105771663e-10,0.77064,0.0056896,0.023733,0.012265,0.48563,0.0029244,0.084431,0.001356,0.16432,0.79681
1782,8,8,1.5500243720590807e-10,0.31293,0.0094283,0.15436,0.010414,0.0097949,0.10144,0.015079,0.038139,0.79849,0.49516
1783,7,7,1.4532716821781855e-10,0.33382,0.1036,0.026205,0.027129,0.0044647,0.035921,0.0010896,0.79869,0.051808,0.55077
1784,7,7,1.4709859209346624e-10,0.10733,0.19768,0.20972,0.012149,0.008529,0.0053879,0.0011331,0.79862,0.42517,0.50792
